id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat.1,lon.1,housenumber,street,city,state,bathrooms
ff0ca2f6c861f82ef27d4ac2e060cb6f8eda1057,2017-11-08,rent,Departamento,-34.7632585,-58.4039791,365.3,38,38.0,2,2000.0,"departamento de 2 ambientes a la calle orientación este. muy buen estado CON COCHERAAPTO PROFESIONALEn las expensas se incluyen el agua, la luz y los impuestos.",Departamento - Lomas de Zamora Oeste,-34.76324559591837,-58.40401983469388,50,M. F. González,Lomas de Zamora,Buenos Aires,2
65c2870f3b0d61309de1814f1e5a38f15e23113c,2017-12-05,rent,Departamento,-34.8131449,-58.4687927,365.3,50,50.0,2,,"Depto de 2 ambientes en el centro de Monte Grande! APTO A CREDITO.Cuenta con 1 habitación, living comedor, cocina, lavadero y baño completo. Cuenta ademas con cochera ",Ocantos 114 - Monte Grande  /  APTO A CREDITO,-34.813155,-58.4687834,102,Dolores González Ocantos,Monte Grande,Buenos Aires,2
cfb1fad8b843f49dac0a8757c7e7db33ad9550b4,2017-12-14,rent,Departamento,-34.5478860657,-58.5508214182,365.3,50,50.0,3,1500.0,"Departamento de tres ambientes tipo dúplex. Zona centro. Cocina integrada al living, dormitorio principal, segundo dormitorio o escritorio, baño completo y lavadero. ",3 AMBIENTES,-34.54794066666667,-58.550856606060606,4704,55 - Buenos Aires,Villa Ballester,Buenos Aires,2
489b39ffa1b5cd309d7678d48da9ef6a87db608a,2017-09-01,rent,Departamento,-27.3743719,-55.8957068,215.65,22,22.0,1,650.0,MONOAMBIENTE EN COLON Y MITRECOCINA CON ALACENA EXPENSAS: $650 COMUNICARSE AL CEL WP: 3764-643623,Departamento alquiler,-27.3743249,-55.8957388,2598,Colón,Posadas,Misiones,2
084bbb71bd4f4eec35d42a43526667d281ef5a8a,2017-08-04,rent,Local,-32.9461668,-60.6350847,63056.07,250,250.0,9,5000.0,"Excelente local comercial ideal para Entidades bancarias en zona centro, Maipú al  700. El frente de local es vidriado con rejas de seguridad, amplio salón de recepción, 4 oficinas y salas de reunionés.Cuenta en las plantas  con 4 baños y uno con toilet, vestidor, cocina y sala de descansoTiente todo el equipamiento de instalaciones eléctricas completas y el lugar en excelente condiciones  . Primero 6 meses $ 30.000+ ivaGastos: expensas entre $ 5000 y $ 7.000mas impuesto TGI, API, AGUA.",Local alquiler,-32.946139,-60.635079,901,Santa Fe,Rosario,Santa Fe,2
a4f42aaa8884c8fdff248ec7e93dc13f1869d17d,2017-10-04,rent,Departamento,-34.5531449,-58.482637,480.19,49,44.0,2,,"ALQUILADOLUMINOSO E IMPECABLE SEMIPISO DE 2 AMBIENTES2 A?OS DE ANTIG?EDADSOLO 8 SEMIPISOS EN EL EDIFICIOBALCON ATERRAZADO AL FRENTEESPACIO GUARDACOCHE DESCUBIERTO EN EL EDIFICIOEN PLANTA BAJA: GUARDA BICICLETAS Y BA?O DE SERVICIOASCENSOR AUTOMATICO DE ULTIMA GENERACIONA 1 CUADRA DEL PARQUETERRAZA COMPARTIDA CON PARRILLERO Y ESPACIO SOLARIUMEXPENSAS: $ 2.000,- (incluye exp. del departamento, de la cochera y energia electrica) Cada 2 meses $ 2.600,- (por AySA)VALOR: $ 8.800,- (2do Semestre: $ 9.760,-, 3er Semestre: $ 10.830,- y 4to Semestre: $ 12.000,-)Garant?a propietaria o Seguro de Cauci?n Banco Supervielle o GISA  .Publicado por Ricardo Fernandez Asesoria Inmobiliaria a traves INMOMAP",ALQUILADO SAAVEDRA SEMIPISO CON COCHERA Y BALCON TERRAZA,-34.553243,-58.482667,3802,Avenida García del Río,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
cc9c7cca1227eabd91cd083d617a68be81f76aea,2017-10-05,rent,Departamento,-34.5711496,-58.4232966,480.19,34,29.0,1,,"MONOAMBIENTE A ESTRENAR!!EXCELENTE ESTADO!!C/BALCON-SERVICIOS CENTRALES-CALEFACCION POR LOSA RADIANTE Y AGUA CALIENTE CENTRAL-COCINA AMERICANA-BAÑO COMPLETOEDIFICIO CON SUM-SOLARIUM Y PARRILLA1°AÑO: $ 8.800  2°AÑO: $ 11.440Sup.Total: 33.50 MtsSup.Cub: 29,47 MtsBalcon: 4.03Expensas: $ 1.700Las medidas son aproximadas.Las expensas pueden variar.La Empresa no se responsabiliza por dichas variaciones.BIENVENDE AMELIA CLAROAv. Monroe 22374781-",DEPARTAMENTO EN ALQUILER--MONOAMBIENTE EN MUY BUENA UBICACION,-34.5713,-58.4233,3898,Del Libertador Av.,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
877dae0b2cbc9ea2c0ffca30b70712c850c9560c,2017-12-10,rent,Departamento,-34.5618018379,-58.4442120624,833.13,67,67.0,2,,"Corredor Responsable: Ariel Champanier - C.U.C.I.C.B.A. 4330Contacto: Romina Schiber - MLS ID # 181332-17Hermoso duplex de 2 ambientes sobre Av del Libertador al 5500 ( y virrey Loreto) en Belgrano. El mismo tiene 67 metros cuadrados.  La primera planta cuenta con un gran living comedor con cocina integrada, un inmenso balcón aterrazado con excelente vista y super luminoso, toilete de recepción, aire acondicionado split y detalles de excelente calidad. En la planta  alta se encuentra el dormitorio en suite, un amplio vestidor y  placard de muy buena medida. Cuenta ademas con Cochera fija y techada y amenities (solárium, pileta y gym en reparacion, y lqundry)  Las Expensas son 5000 pesos aprox mes de octubre. El departamento se encuentra recién  pintado y en muy buen estado.  condiciones de contraro: Acreditar ingresos, garantía con propiedad en Capital Federal o Seguro de Caución, contrato por veinticuatro meses, 13 % de actualización semestral",ALQUILER DUPLEX 2 AMB CON AMENIT Y COCH  BELGRANO,-34.561845,-58.444209,1602,Virrey Del Pino,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
0f0e20a7d940ef867a1aea9381a87269c2acf684,2017-10-15,rent,Departamento,-34.557148,-58.458359,1666.26,180,180.0,3,,"Corredor Responsable: Uno Bienes Raices SRL - CUCICBA 4993 Contacto: Oscar Damián Esman - MLS ID # 420041128-270Alquiler 24 Meses - Seguridad 24hs Impecable Semipiso con gran balcón terraza!  3 Ambientes, 2 habitaciones amplias con ventanas al balcón terraza, 2 baños completos (1 en suite), gran living, patio con lavadero, cocina de diseño con isla estilo americano. Cochera cubierta de fácil acceso. Excelente ubicación en barrio de Belgrano!.   Living apaisado con pisos de madera, gran ventanal con muy buena luz. Aire acondicionado y calefacción por loza radiante. Salida al balcón terraza y conexión con pasillo de distribución a las habitaciones y baño. La conexión con la cocina es por una mesada que fácilmente aísla la cocina con el resto de la casa.  La cocina es amplia con mucha capacidad de guardado, cocina a gas, bacha doble, pisos de porcelanato y aberturas a nuevas. Ambiente equipado a full con microondas, heladera, instrumentos de cocina, salida a patio con lavadero, isla americana.   Habitación Principal con baño completo en suite, placard empotrado con gran capacidad. Ventana al balcón terraza, excelente luz. Aire acondicionado.  Habitación Secundaria, placard empotrado con gran capacidad. Ventana al balcón terraza, excelente luz.  Baño completo con ventilación y luz natural.  Gran balcón terraza de 90m2 con vista a pulmón abierto. Toldos retráctiles y muebles de exteriores.  Cochera cubierta de fácil acceso  Calefacción por loza individual por caldera de ultima generación.  Seguridad 24hs  Alquiler a 24 Meses - Incremento semestral.  Edificio con SUM en PB.  Superficie cubierta aprox: 90m2 Superficie descubierta aprox: 90m2 Superficie Total aprox: 180m2  ABL mensual: $1200.- aprox Expensas mensuales: $8600.- aprox  Condiciones de alquiler + 1 Mes de adelanto. + 2 Meses de deposito. + Garantía a satisfacción del Propietario + Comprobantes de ingresos. + NO apto Mascotas + El propietario emite factura. ",Semipiso 3AMB c/gran balcon terraza y garage,-34.5572,-58.4584,2235,Monroe,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
48f3d620d08fe30226ba6702a448c1d447036b33,2017-08-12,rent,Casa,-34.630373,-58.523183,3332.52,420,420.0,6,,"Corredor Responsable: Patricia Maria Sodor - CUCICBA 5414 / CSI 6061Contacto: Paola Parodi - MLS ID # 291068-204MARTILLERA: MARIA PATRICIA SODOR CUCICBA 5414     Alquiler de Casa 6 ambientes, con dependencia, Pileta, Quincho y Fondo libre, ubicada en la zona de Versalles, se distribuye en dos plantas. Medidas del lote 8,66 x 48,5, Superficie Cubierta 260 m2                                                         *** Estado de conservación Excelente  *******  En la primer planta al ingresar encontramos un amplio  living comedor muy cómodo con vista al fondo parquizado, a la derecha se ubica el comedor principal con gran iluminación, ventila al frente.  Luego encontramos la cocina amplia con isla muy moderna, que cumple función de desayunador y también se encuentran las hornallas eléctricas y el extractor. De la cocina pasamos directamente al Jardín donde encontramos el Quincho completo con Gran Parrilla de Acero Inoxidable, cocina y baño, poco uso, posee muy buena iluminación natural.  En la segunda planta se encuentran las habitaciones y el altillo. La primera habitación en Suite, cuenta con cómodo  vestidor y baño en suite, luego encontramos el segundo dormitorio  con  altillo y vista hacia el jardín y a continuación el  tercer dormitorio con Balcón y vista al frente. En el Subsuelo encontramos el Garage cubierto para 3 autos, Gimnasio, Lavadero y Habitación de servicio con toilette con ducha.  El precio del inmueble puede ser modificado sin previo aviso. Toda foto y/o gráfico es de carácter no contractual. Toda información es a solo efecto orientativo. Las medidas, superficies, metrajes y proporciones informados son aproximados, las medidas reales surgirán del titulo de propiedad respectivo. ",Alquiler Casa Cochera Parque Pileta Quincho,-34.6305,-58.5234,651,"Porcel De Peralta, Manuel",Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
7deeac7eb137c6af7851c7749813be7e0ab9b884,2017-09-09,rent,Departamento,-34.589651,-58.406306,962.13,49,49.0,2,,"Corredor Responsable: Matias Castelli - CUCICBA 3678 / CMCPSI 6099Contacto: Juan Carlos Perrone - MLS ID # 420091126-49MARTILLERO:  MATIAS CASTELLI CUCICBA 3678 / CMCPSI 6099 Blvd. Del Mirador 430, local 3, Bahia Grande Nordelta, 1670 Tigre, Argentina    ALQUILER  DEPARTAMENTO 2 AMBIENTES TORRE DECÓ RECOLETA  Departamento de dos ambientes ubicado en Austria esquina Berutti, superficie 49,15 m2.  Suite con vestidor, toilette y palier privado. A la entrega original se suma, manteniendo la misma calidad, la pintura del inmueble, luces led en baños, cocina y pasillos, interiores de vestidor con estantes y percheros, pisos de madera prefinish, cortinas black out en dormitorio.   Torre de 30 pisos de distinción, sobriedad, exclusividad, lujo austero, diseño y terminaciones únicas. Cuenta con amenities y servicios excepcionales.  30 pisos de solidez y clase.  ""Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al Boletín Oficial de la Ciudad Autónoma de Buenos Aires - Nro 5208 - 08/09/2017 Gobierno de la Ciudad Autónoma de Buenos Aires ""2017 Año de las Energías Renovables"" cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato"".- ",ALQUILER DEPARTAMENTO 2 AMBIENTES TORRE DECÓ,-34.5897,-58.4064,3002,Beruti,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
9cb0f591c97c65337aab49ec5955a28da6ae8ebb,2017-11-23,rent,Casa,-34.538442,-58.465347,994.38,88,88.0,3,,"Corredor Responsable: Ariel Champanier - C.U.C.I.C.B.A. 4330Contacto: Yamila Martínez - MLS ID # 181319-29Duplex en Nuñez hermosa vista abierta, muy luminoso, amplio y espacioso. Piso 12. Agua caliente Central y Calefacción / Refrigeración Individual por Aire Split (Frío/Calor). Entrada principal y segunda entrada a planta alta. Cocina completa con barra desayunadora, espacio para lavarropas. Living con deck para tv instalado y amurado. Ventana con vista hacia al río, hacia el lateral balcón con red de protección. Baño tipo toilette con ducha (sin instalar artefacto tiene la conexión) en planta baja. Primer habitación con ventana y aire split. Todos los baños con ventilación y luz natural. Primer piso por escalera (alfombrada) nos encontramos con segundo dormitorio, muy amplio, con dos splits, con baño y ante baño en suite. Placares dobles y otro vestidor en espacio descanso escalera con puertas espejadas. Tercer baño completo. Grifería de calidad, muy moderno y ventilado. Ubicación: sobre Avda Del Libertador a 3 cuadras de Gral Paz. Espacio GUARDACOCHE cubierto (no requiere dejar llave puesta). Expensas aproximadas $ 6.100.- (aprox. vto. octubre 2017).   Requisitos para ingresar: Garantía de Propiedad en C.A.B.A., demostración de Ingresos.     ",Duplex 3 amb Hermosa Vista al rio Balcon en Nuñez,-34.5384,-58.4654,8392,Del Libertador Av.,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
90a44bb2ece9212464c20cc2c0155137de503a1a,2017-12-13,rent,Departamento,-34.508272,-58.479302,1988.76,70,60.0,2,,"Corredor Responsable: Viviana Uzcudun - CSI 5858Contacto: Diego Tanco - MLS ID # 420591047-92MARTILLERA: VIVIANA UZCUDUN CSI 5858 / MARIA MARTINEZ VILA CUCICBA 6269     Espectacular departamento en dos niveles, imponente vista al río y a la Ciudad de Buenos Aires. Construcción de gran categoría. Inmejorable ubicación, a media cuadra de la estación Olivos del ferrocarril Mitre (ramal Retiro - Tigre), a dos cuadras del centro comercial de Olivos y a dos cuadras del Puerto de Olivos. Ingresando por el primer nivel del departamento, en un gran ambiente, está el living comedor y cocina integrados, toilette de recepción, balcón con vista al río. Subiendo al segundo nivel se encuentra el dormitorio, que balconea al living, un baño completo y vestidor. La unidad funcional cuenta con una cochera. EL DEPARTAMENTO PUEDE ALQUILARSE CON O SIN MUEBLES Y EQUIPAMIENTO DE COCINA. El edificio cuenta con los siguientes amenities: sauna, sala de masajes, solarium de 700 m2, 2 piletas climatizadas e hidromasajes, gym con spinning, sala de yoga y SPA, SUM, microcine, kids club y bistró.  Expensas ordinarias: $ 7.000 incluye ABL ",ALQUILER ESPECTACULAR DEPARTAMENTO 2 AMB EN OLIVOS,-34.508144,-58.479236,499,Corrientes,Vicente López,Buenos Aires,2
4be287376fa2315e22c5177fa76f3233104f46f1,2017-12-06,rent,Departamento,-38.0115274,-57.5427136,52.18,30,30.0,1,,Direct Tv PrepagoA ala calle con balconpara 3/4 Personasa cuadras de guemes enfrente al paseo aldrey,Alquiler Departamento 1 Amb y medio Temporario Mar del Plata,-38.011459714285714,-57.542792,2585,Sarmiento,Mar del Plata,Buenos Aires,2
87839508d35b9012766c2456c564e9de1246dc89,2017-10-05,rent,Departamento,-38.0098633,-57.5398759,52.18,28,28.0,1,,En alquiler por temporada. Departamento 1 ambiente lateral muy luminoso ubicado en Alsina entre Brown y Falucho a 300mts de la costa. Cama de dos plazas que posee dos camas indivuales debajo. Equipado para 4 personas. ,ALQUILER POR TEMPORADA 1 AMB,-38.009778,-57.539949,1501,Almirante Brown,Mar del Plata,Buenos Aires,2
