id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat.1,lon.1,housenumber,street,state,city,bathrooms
95dd8f153acccd5e03154d883ecef683a4befd68,2017-10-29,rent,Departamento,-34.5780675,-58.4078598,1091.34,150,145.0,6,,Sup: 150mts Living: 4.5 X 5.20mts ( con balcon  de 4 X 1.20mts) Comedor:4.5 X 4.5mts( con balcon Frances)Hall de entrada de 5 X 1.5MtsHall intimo :4 X 1.2 mtsDormitorio 1: 4.5 X 4 mtsDormitorio 2: 4.20 X 3.80mtsDormitorio 3: 4 X 4mts2 Baños completos de 2 X 2 mtsDependecia de servicio de 3.20 X 2.7 mtsBaño de servicio de 2 X 1.5 mtsCocina de 5 X 1.2mts y 3 X1.7mtsCochera con espacio GuardacocheDos dormitorios y el Living dan al contrafrente con vista abierta al rio  Expensas $10.000Aysa $1500 bimestral.El precio seria $20000  mas gastosDisponible a partir del 15 de Diciembre!!!!!Ajuste semestral.Matriculado:Martín LottiCPI 2989,"Muy buen departamento con vista al Rio, Piso Alto ",-34.578,-58.4078,2699,Del Libertador Av.,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
149b3be82b55d3730eb0350f20379b0c69385dbb,2017-12-13,rent,Departamento,-34.3967647,-58.6476628,1091.34,80,70.0,2,,2 AMBIENTES EN ESQUINA. EXCELENTE DEPARTAMENTO APTO PROFESIONAL. BALCON. ESQUINA COLOR FACTORY. BAÑO COMPLETO. AIRE ACONDICIONADO. PISOS DE PORCELANATO. ILUMINACION. PLACARD. COCINA COMPLETA. COCHERA CUBIERTA. WIFI CORTESIA. MEMBRESIA HOTEL OPCIONAL. VENTA U$200.000 ALQUILER ANUAL $9600 MAS EXPENSAS Y GASTOS. OPCIONAL MEMBRESIA WYNDHAM. SE SOLICITA DIRECTAMENTE EN LA RECEPCION DEL HOTEL WYNDHAM Y SE PAGA AHI MISMO. ,PAQUETE CON EXP. OFICINA. 2 AMBIENTES. BALCON. BAHIA. CALLE.  LOFTS WYNDHAM DE BAHIA GRANDE,-34.3966341,-58.64768577972652,240,Avenida del Puerto,Buenos Aires,Nordelta,2
1986eaa55798de21cb747229c261dad5251ff257,2017-11-03,rent,Departamento,-34.3967647,-58.6476628,1091.34,40,40.0,1,,"EXCELENTE MONOAMBIENTE AMOBLADO Y EQUIPADO, SIN BALCON CON VISTA A LA CALLE  DEL HOTEL WYNDHAM.OPCIONAL MEMBRESIA WYNDHAM. SE SOLICITA DIRECTAMENTE EN LA RECEPCION DEL HOTEL WYNDHAM Y SE PAGA AHI MISMO. ",HERMOSO!!!!!!MONO AMBIENTE ,-34.3966341,-58.64768577972652,240,Avenida del Puerto,Buenos Aires,Nordelta,2
d104051f72501a67f6dfe62e4bdc54c90f053767,2017-11-22,rent,Departamento,-34.3967647,-58.6476628,1091.34,80,70.0,2,,2 AMBIENTES EN ESQUINA. EXCELENTE DEPARTAMENTO APTO PROFESIONAL. BALCON. ESQUINA COLOR FACTORY. BAÑO COMPLETO. AIRE ACONDICIONADO. PISOS DE PORCELANATO. ILUMINACION. PLACARD. COCINA COMPLETA. COCHERA CUBIERTA. WIFI CORTESIA. MEMBRESIA HOTEL OPCIONAL. VENTA U$200.000 ALQUILER ANUAL $9600 MAS EXPENSAS Y GASTOS. OPCIONAL MEMBRESIA WYNDHAM. SE SOLICITA DIRECTAMENTE EN LA RECEPCION DEL HOTEL WYNDHAM Y SE PAGA AHI MISMO. ,PAQUETE CON EXP. OFICINA. 2 AMBIENTES. BALCON. BAHIA. CALLE.  LOFTS WYNDHAM DE BAHIA GRANDE,-34.3966341,-58.64768577972652,240,Avenida del Puerto,Buenos Aires,Nordelta,2
e0de9e02a85877cbd90856449989d3008810cc30,2017-10-29,rent,Departamento,-34.3967647,-58.6476628,1091.34,120,100.0,3,,"CONDOMINIO DE 3 AMBIENTES. LIVING COMEDOR. 2 DORMITORIOS. PPAL EN SUITE CON VESTIDOR. BAÑO COMPLETO. HABITACION. BALCON A LA BAHIA. AMOBLADO CON KIT HOTEL INTERCONTINENTAL. COCHERA CUBIERTA. MEMBRESIA DEL HOTEL WYNDHAM OPCIONAL. POR MES U$140. POR 6 MESES U$100 MENSUALES. CONTRATO 12/24 MESES $35.000.- PAQUETE. DICIEMBRE DE 2017.- $50.000 PAQUETE.ENERO DE 2018.- $60.000 PAQUETE. FEBRERO DE 2018.- $55.000. PAQUETE..Plan de membresía que ofrece el operador del Hotel Wyndham de Bahía Grande.1.    Condiciones generales:a.     Vigencia desde el primero de febrero de 2016.​b.     Descuento del 15% en servicios hotel y alojamiento.c.     Descuento del 15% en el Bar Root, Restaurante y Tiki bar.d.     Acceso libre y gratuito a Solarium y pileta.e.     Acceso libre y gratuito al Fitness Center (gimnasio).f.      Acceso a pileta SPA de martes a viernes. Los días lunes el Spa permanecerá cerrado por mantenimiento.2.    El precio de cada membresía es de DOLARES ESTADOUNIDENSES CIENTO CUARENTA (U$ 140) más IVA por mes.-3.    El precio de cada membresía que se contrate de manera semestral o anual, deberá pagarse por anticipado por todo el periodo contratado, y será de DOLARES ESTADOUNIDENSES CIEN (U$ 100) más IVA por mes.-4.     La contratación de las membresías, sus pagos y cambios de titularidad deberán efectuarse en el Front Desk del Hotel.-5.     Cada membresía podrá ser utilizada por hasta dos personas mayores de edad con sus hijos menores de edad (menores de 12 años) y será transferible.-a.       Las que se contraten de manera mensual no podrán transferirse durante el mes de contratación, pero cada mes de contratación podrá efectuarse a favor de diversas personas.b.      Las que se contraten semestral o anualmente podrán transferirse ilimitadamente.6.     No podrán acumularse al plan de membresías ningún otro beneficio y/o promoción.-Para mayor información y/o servicios y consultas adicionales, podrán dirigirse al Front Desk del Hotel.",HERMOSO!!!CONDOMINIO AMOBLADO BAHIA. BALCON 3 AMBIENTES,-34.3966341,-58.64768577972652,240,Avenida del Puerto,Buenos Aires,Nordelta,2
8b11d38cdf49f6c8aaf433c251278ed0f1eafdc1,2017-12-06,rent,Departamento,-34.5076019,-58.4814463,1091.34,85,75.0,3,,"Alquiler de Departamento 3 AMBIENTES en Olivos, Vicente López.Excelente departamento de 2 dormitorios, ubicado en un complejo de categoría de la Isla de Olivos.Amplio living comedor con salida a balcón terraza, Cocina con comedor diaria, muebles completos (alacenas y bajo mesada). Lavadero incorporado en la cocina. Dos dormitorios con placard, el principal en suite con vestidor. Baño completo.El complejo cuenta con pileta, seguridad 24hs, loundry, parque con juegos para niños, SUM y GYM. El estado es impecable.OPCIÓN DE ALQUILER CON COCHERA EN $ 22.500 -  - CSI 4429",DEPARTAMENTO EN ALQUILER,-34.50763884660068,-58.481511129096674,2614,Comandante Rosales,Buenos Aires,Vicente López,2
ef2414a26552ebedc77d38e50391b41379a54b7e,2017-12-06,rent,Casa,-34.5047285,-58.5126132,1091.34,149,100.0,3,,"Casa 3 AMBIENTES en Olivos, Vicente López,Hermoso Duplex en excelente estado, PB: Living comer, cocina independiente, Toilet de recepción,  un hermoso jardín y espacio para cochera. Piso 1º : Dos dormitorios con placard y baño completo. Piso 3º: Playroom.El complejo cuenta con espacios comunes libre y pileta.SE ALQUILA AMUEBLADOSALAYA ROMERA PropiedadesCSI  CUCICBA 3638Nueva Sucursal Puerto de Olivos con horario extendido de lunes a domingosAv. del Libertador 2601. Tel Suc. Estación Olivos: Corrientes 702. Tel: Suc. Anexo Exclusivo Alquileres: Corrientes 697. Olivos. Tel Recoleta: Agüero 1896, CABA. Tel TASACIONES 0800-777-TASAR (82727) https:// -  - SALAYA ROMERA PROP.",CASA EN ALQUILER,-34.50470637142857,-58.51261272653061,2934,Paraná,Buenos Aires,Martínez,2
e8a4d59a1a9e383c1658de87c579055afe1fe114,2017-12-05,rent,Departamento,-34.5058991999,-58.4823208651,1091.34,88,88.0,3,,"Moderno y elegante departamento en La Isla de Olivos, a 3 cuadras de la estación de tren Mitre y dos de Av. Libertador.Hall. Gran living-Comedor con salida a balcón aterrazado y vista abierta. Toilette. Cómoda cocina con doble mesada y buen espacio de guardado. comedor diario. Dos dormitorios con salida a Balcón y placard. Baño completo.Lavadero. CocheraGeneral Departamento: Muy luminoso. Pisos de madera clara plastificada en el Living-Comedor. piso flotante en dormitorios similar a la madera del living. Persianas. Calefacción por radiadores. Caldera dual IndividualGeneral del edificio: Lindísimo hall de Recepción con Living. Jardín de uso común. Sum. Sauna. Pileta en último piso con terraza y vista al río. Seguridad.Se alquila PAQUETE: $26.000- Incluye alquiler, expensas, agua y ABL. (Alquiler $20.000.- Expensas $4000.- Agua: $800, ABL: $1200.-)Las medidas, superficies,Antigüedad, y expensas consignadas en la presente son aproximadas. La información ha sido suministrada por los propietarios al solo efecto orientativo. Los datos definitivos son los que surgirán del título de la propiedad y de los comprobantes respaldatorios. La oferta de este inmueble es a solo título informativo, pues la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la AFIP para la obtención del Nro. de C.OT.I (Código de oferta de transferencia de Inmueble).",Espectacular Departamento en la Isla de Olivos con vista abierta,-34.50586693330906,-58.482266588560286,2751,Comandante Rosales,Buenos Aires,Vicente López,2
cbc332ba2f97515980e36133a991f228a1949760,2017-08-19,rent,Departamento,-34.7648136382,-58.4032538485,1091.34,170,120.0,4,,"Ideal para cualquier tipo de emprendimiento o bien para oficinas. Primer piso por escalera, acceso a un super espacioso living-comedor con pisos de parquet (cabe la posibilidad de sub-dividirse y crear varios despachos), baño completo, cocina-comedor con acceso a habitacion de servicio, dos habitaciones amplias con pisos de parquet. Todos los ambientes muy luminosos porque desembocan en un patio aterrazado con acceso a otra terraza.-",IMPECABLE PROPIEDAD 4 AMB. IDEAL USO COMERCIAL-PROFESIONAL.-,-34.76480581020408,-58.40332369183673,9394,Avenida Hipólito Yrigoyen,Buenos Aires,Lomas de Zamora,2
00c6e143c0a81a9c8007fa18424da2a88eb20e4d,2017-11-28,rent,Departamento,-27.4023403083,-55.9090714307,339.21,55,52.0,3,,"Lindos departamentos a estrenar, zona calle 122 y Gomez Portinho. 2 dormitorios, living-comedor-cocina, baño, lavadero, balcón, cochera.Cuenta con termotanque eléctrico. BAJAS EXPENSAS!!!!",Departamentos a estrenar - 2 dormitorios + cochera,-27.40233793265306,-55.90911540204082,6048,Gómez Portiño,Misiones,Posadas,2
5e35841b92c005f52a5a2f3d3dc5138a2beb1e59,2017-09-06,rent,Local,-32.9467107,-60.6806902,339.21,43,43.0,2,,"9 de Julio casi esq. Avellaneda. 5,40m x 8m. Local a la calle, con puerta vidriada, vidriera y reja , baño, cocina separada con bacha y bajo mesada. Posibilidad de instalar GAS. Frente a hospital Carrasco. API: $50. TGI $180. Agua medidor.",Local - Echesortu,-32.94661476938776,-60.680682212244896,4095,9 de Julio,Santa Fe,Rosario,2
3039bcc824add92f181aebac8067ca6c9d52db51,2017-12-13,rent,Departamento,-32.9408932,-60.6610889,339.21,40,40.0,2,800.0,"Sergio Villella Inmobiliaria presenta departamento en alquiler ubicado en calle Ov. Lagos esquina Santa Fe, en el macro centro de la ciudad, con fácil llegada al microcentro, en zona de facultades públicas y privadas.El departamento es a estrenar, externo con orientación sur. Se compone de living-comedor, cocina integrada, baño completo con bañera, un dormitorio y balcón corrido. ",Ov. Lagos 600 - Departamento de un dormitorio en alquiler - Rosario,-32.940798,-60.661028,699,Avenida Ovidio Lagos,Santa Fe,Rosario,2
5ac1dd8531b7802e98b01dc42bccdc82ce5bb2dc,2017-12-13,rent,Departamento,-32.9519581,-60.6540838,339.21,48,45.0,2,550.0,"Departamento al frente, con balcón. Cocina comedor integrada, dormitorio al contra frente con placard y baño. Ventilación cruzada, a metros de Bv. OroñoEncontrá todas nuestras propiedades en  la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y compromete contractualmente a nuestra empresa. Los gastos (expensas, API, TGI, Aguas,etc.) expresados refieren a la última información recabada y deberán confirmarse. Fotografías no vinculantes ni contractuales.",Departamento - Centro,-32.95195191020408,-60.65409608367347,1456,Balcarce,Santa Fe,Rosario,2
07deb1cb97039538dc0bd2319e748151cb03e81f,2017-12-13,rent,Departamento,-32.9617982,-60.6419216,339.21,42,38.0,2,600.0,"Departamento de un dormitorio con balcón al frente,amplio y luminoso,cocina equipada,artefactos eléctricos.Encontrá todas nuestras propiedades en  la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y compromete contractualmente a nuestra empresa. Los gastos (expensas, API, TGI, Aguas,etc.) expresados refieren a la última información recabada y deberán confirmarse. Fotografías no vinculantes ni contractuales.",Departamento - Macrocentro,-32.961744,-60.6419227,2099,Sarmiento,Santa Fe,Rosario,2
2b192b7c01b3c0bafbc6ca62ac0deeda896a90b3,2017-12-13,rent,Departamento,-32.9617982,-60.6419216,339.21,42,38.0,2,600.0,"Departamento de un dormitorio  a estrenar ,amplio y muy luminoso,balcón al frente.cocina equipada con alacena y bajo mesada,baño con bañera. Artefactos eléctricos .Encontrá todas nuestras propiedades en  la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y compromete contractualmente a nuestra empresa. Los gastos (expensas, API, TGI, Aguas,etc.) expresados refieren a la última información recabada y deberán confirmarse. Fotografías no vinculantes ni contractuales.",Departamento - Macrocentro,-32.961744,-60.6419227,2099,Sarmiento,Santa Fe,Rosario,2
ecd5adcc660aa5a62484287bc6837692986e1f35,2017-12-05,rent,Departamento,-32.9524861,-60.6584588,339.21,45,41.0,3,850.0,Amplio semipiso en excelente estado.Living comedor con balcón al frente.Cocina separa con alacenas y bajo mesadas muy completas.Baño con bañera.Dormitorio al contra frente con placard y aire acondicionado Split.. Edificio con llave electrónica. Departamento con puerta blindada.Ventilación cruzada. ,Departamento - Macrocentro,-32.952480206122445,-60.65848339183673,1564,Santiago,Santa Fe,Rosario,2
