id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat.1,lon.1,housenumber,street,city,state,bathrooms
bb7fe796ea485408cf92ebf69d0da428a899cac2,2017-12-15,rent,Departamento,-26.8233226336,-65.2029196826,521.86,105,,3,2850.0,"Departamento en barrio norte de dos dormitorios con dependencia, cuenta con cocina comedor, living-comedor, amplios placares, baño nuevo. El edificio tiene portero doble turno y el departamento cuenta con la opción de alquilarse con una cochera UAP655528",Departamento - Barrio Norte,-26.823309283673467,-65.2029764612245,568,25 de Mayo de 1810,San Miguel de Tucumán,Tucumán,2
b159aba55de7b7fa577e778ab2e1c235ef79a250,2017-09-25,rent,Departamento,-34.6103828067,-58.4804477735,521.86,57,57.0,3,2800.0,"LUMINOSO DEPARTAMENTO CON VISTA PANORAMICA. 57 M2 DE SUPERFICIE TOTAL.. 3 ambientes en buen estado y recién pintado! con balcón corrido, 2 dormitorios con placard, cocina completa con lavadero aparte.(artefacto de cocina y calefón a gas). Servicios individuales. Excelente ubicación en zona comercial de Villa del Parque, a 1 cuadra de las avenidas Nazca y Alvarez Jonte,  con numerosas líneas de colectivos y el FCSM hacia puntos estratégicos de Buenos Aires.Medidas: living comedor 5,16 x 3,00 mtrs; dormitorio principal 3,50 x 3,00 mtrs; segundo dormitorio 3,44 x 2,18 mtrs; cocina 3,27 x 1,80 mtrs.Contrato a 2 años: primer año $10.000  segundo año $13.000.  Expensas actuales $2.800, ABL $260.Requisitos excluyentes para el alquiler: garantía de propiedad en capital y comprobación de ingresos.Contacto: Silvia Nigro  / 115 606 4694   URBANO PROPIEDADESAv. Santa Fe 1480 . Capital FederalTel.  ",DEPTO. DE 3 AMBIENTES AL EXTERIOR LUMINOSO E IMPECABLE,-34.6104,-58.4805,2804,"Ingenieros, Jose",Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
07b597bcdcc9e82971b78aa703f072aea194c76b,2017-10-27,rent,Departamento,-34.4666157,-58.5197421,521.86,40,40.0,2,2400.0,"EXCELENTE UBICACION: METROS AVENIDA CENTENARIO:VISTA ABIERTA:  CON COCHERALiving-comedor, dormitorio, baño, cocina, balcon, luminoso , bauleraExpensas $  2300ABL $ 496.- mensualVigilancia nocturnaSe desocupa 1° de Diciembre",Chile 32,-34.466709,-58.519686,1,Chile,San Isidro,Buenos Aires,2
0b196997ccd4e647956bb9291d91f6e147b437bf,2017-07-19,rent,Local,-34.4206086,-58.5878523,521.86,30,30.0,1,,LOCAL EN ALQUILEREl local está sobre la Av. Liniers a 1 cuadra del río Reconquista en una zona netamente náutica. Tiene baño y cocina con una superficie total de 30 m2.Contrato a 36 meses.,Local - Tigre Residencial,-34.42059778453737,-58.587906481906415,1239,Avenida Santiago de Liniers,Tigre,Buenos Aires,2
a330d66fc0e4d8a17fce5c437a80087cb64c5db2,2017-11-14,rent,Departamento,-34.5724615,-58.4219398,521.86,35,30.0,1,3200.0,"Monoambiente en alquiler en Palermo ChicoComodo monoambiente divisible super luminoso, pisos de parquet en toda la unidad, placard, cocina completa separada y baño completo con bañadera, amplio balcón. Su ubicación es privilegiada a  metros de avenida Del Libertador, lagos de Palermo, Sanatorio de la Trinidad, Jumbo, Portal Palermo, colectivos y Subte.Condiciones, mes de adelanto, mes de deposito, gastos de informes dominio e inhibición de garantía de Capital Federal o Seguro de garantía (tramita con nosotros).Mas info comunicarse al 011  WhatsApp +5491159612837Tenes que vender para comprar?solicita hoy mismo tu tasación a  INMOBILIARIA BECERRAMaria Cristina Becerra CUCICBA 6498 Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble.",monoambiente divisible super luminoso en alquiler  - Palermo Chico,-34.5725,-58.4219,3255,Sinclair,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
445134f7c99c2cee334b8030717330750c672faa,2017-10-28,rent,Departamento,-38.04137,-57.5464956,521.86,75,65.0,3,,"Excelente departamento  a la calle  de 3 ambientes cómodos con cochera en primer piso, amplia baulera. Al ingresar a la propiedad encontramos un amplio living-comedor,una cocina cómoda con una muy buena distribución seguido del cuarto de lavado, dos habitaciones una con balcón a la calle. y el baño en perfecto estado.",OPORTUNIDAD!! ALQUILER DEPARTAMENTO 3 AMBIENTES CON COCHERA Y BAULERA,-38.04139,-57.546474,299,Mariano Acha,Mar del Plata,Buenos Aires,2
a47f7a63fd4eff8641ebf5fe27ed914e18caa05e,2017-11-10,rent,Departamento,-37.9995313,-57.5533375,521.86,78,75.0,3,,"24 MESES EN ALQUILER DEPARTAMENTO DE 3 AMBIENTES TOTALMENTE A LA CALLE CON BALCÓN, AMPLISIMO LIVING COMEDOR . ESTADO ORIGINAL MUY BUENO   ..... CON O SIN  MUEBLES   !!!!!!  A MTS. DEL SHOPPING LOS GALLEGOS  . INMEJORABLE UBICACIÓN .ALQUILER DE 24 MESES   CON O SIN MUEBLES   ... A MTS DEL SHOPPING LOS GALLEGOS  DEPARTAMENTO DE 3 AMB A LA CALLE EN TODOS SUS AMBIENTES   .. DOS DORMITORIOS ( UNO DE ELLOS DE DOBLE CIRCULACIÓN ), CON GRAN VENTANAL AL FRENTE . PISOS PARQUET  , BAÑO COMPLETO Y TOILETE , AMPLISIMO LIVING COMEDOR CON BALCÓN , , COCINA COMEDOR DIARIO DE GENEROSAS DIMENSIONES, LAVADERO EN PASILLO COMPARTIDO   ..... ESTADO ORIGINAL MUY BUENO   ... SIN COCHERA   . VALOR $ 10.000  .  EXPENSAS INCLUIDAS   ... CONSULTE  !!!",ALQUILER 3 AMB AL FRENTE ZONA CENTRO . ,-37.9995103877551,-57.55332686734694,3051,Moreno,Mar del Plata,Buenos Aires,2
596132f3cd0b62dc41e6a7b523889cf47bb2b088,2017-09-08,rent,Departamento,-38.0009515,-57.5454793,521.86,60,60.0,3,,"DEPARTAMENTO AMOBLADO, 3 AMBIENTES, DOS BAÑOS,UBICADO A METROS DE LA PEATONAL Y A 3 CUADRAS DEL MAR , EN EL CENTRO DE MAR DEL PLATA Y A 4 CUADRAS DEL CASINO,CON  . POSEE : 2 DORMITORIOS-LIVING COMEDOR -(TV DE 32""  CON DIRECTV PREPAGO),COCINA-LAVADERO-BAÑO.  . HORARIO DE ATENCIÓN LUN A VIER DE 8HS A 19HS./SABADOS DE 9 A 12HS./TEL :0223-491--15-694-6877 DEPARTAMENTO AMOBLADO, 3 AMBIENTES, DOS BAÑOS,UBICADO A METROS DE LA PEATONAL Y A 3 CUADRAS DEL MAR , EN EL CENTRO DE MAR DEL PLATA Y A 4 CUADRAS DEL CASINO,CON  . POSEE : 2 DORMITORIOS-LIVING COMEDOR -(TV DE 32""  CON DIRECTV PREPAGO),COCINA-LAVADERO-BAÑO.  . HORARIO DE ATENCIÓN LUN A VIER DE 8HS A 19HS./SABADOS DE 9 A 12HS./TEL :0223-491--15-694-6877 ",ALQUILO 24 MESES MAR DEL PLATA DEPARTAMENTO 3 AMBIENTES ZONA PEATONAL CENTRO. ,-38.00089717142857,-57.54555020408164,1777,Santa Fe,Mar del Plata,Buenos Aires,2
199fa54ca4c7528a34b3bc8dc5f93d4bc560d4f6,2017-12-19,rent,Departamento,-37.9937441,-57.5550091,521.86,60,60.0,3,,"DEPARTAMENTO EN EXCELENTE ZONA, CON ALGUNO MUEBLES, Y PATIO, MUY BUEN ESTADO GENERAL",DEPTO 3 AMB. CON PATIO,-37.99375193877551,-57.55499030612245,1566,España,Mar del Plata,Buenos Aires,2
52ba28fedeffef3a6aa3e2fce8f00fc849f4405c,2017-11-13,rent,Departamento,-38.0046523,-57.5454743,521.86,70,60.0,3,,"Departamento de 3 ambientes con dependencia a la calle con balconDescripción: AMBIENTES CÓMODOS. LIVING COMEDOR CON TV 21” CON CABLE. COCINA SEPARADA, EQUIPADA CON: HELADERA Y MICROONDAS. LAVADERO. UNA HABITACIÓN CON CAMA MATRIMONIAL Y OTRA CON 2 CAMAS MARINERAS. BAÑO COMPLETO RECICLADO Y TOILETTE. MUY BUEN ESTADO ORIGINAL,  NO SE ADMITEN GRUPOS DE JOVENES, NI MASCOTAS. EL VALOR ES POR SEMANA DE LA 1° QUINCENA DE ERERO. POR MES O QUINCENA CONSULTAR.",3 Ambientes con dependencia a la calle con balcon,-38.0047665,-57.5454893,2102,Entre Ríos,Mar del Plata,Buenos Aires,2
a4d13cd8f5f2960eafca724dae96e2160990b488,2017-12-13,rent,Departamento,-37.9845248,-57.5517898,521.86,80,80.0,3,,"departamento en p.a., living comedor y dos dormitorios al frente, con balcón corrido, baño completo con ventilación natural, cocina amplia, patio propio, estado bueno","departamento en planta alta, con balcón y patio",-37.98453773469388,-57.551794693877554,3798,Ituzaingó,Mar del Plata,Buenos Aires,2
