id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat.1,lon.1,housenumber,street,city,state,bathrooms
e3b12de41af2ad1b6070438a0a663deda828a5d0,2017-12-05,rent,Departamento,-34.5963775,-58.4427151,600.24,52,52.0,2,,HERMOSO PH 2 AMBIENTES A NUEVO CON BAJAS EXPENSAS - APTO PROFESIONAL - MUY LUMINOSO - LIVING COMEDOR - DORMITORIO CON PLACARD - PATIO COCINA Y BAÑO COMPLETO - EXCELENTE UBICACION A METROS DE AV. CORRIENTES,HERMOSO PH 2 AMBIENTES EN ALQUILER - VILLA CRESPO,-34.596345,-58.44276,5602,Avenida Corrientes,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
6e696a6f6cc2ba7d3f7f75f072b432fbf9799b7a,2017-09-26,rent,Departamento,-34.637701,-58.4002165,600.24,55,55.0,3,,"ES UN DEPARTAMENTO CON DOS DORMITORIOS, COCINA LIVING COMEDOR, BAÑO, HALL DE DISTRIBUCIÓN. ES UN DEPTO AL  CONTRAFRENTE, SUPER LUMINOSO, Y TRANQUILO. CUENTA CON UNA MUY BUENA UBICACION, SOBRE AVENIDA, SUBTE ""H"" A 100 MTS, ESTA EN MUY BUEN ESTADO. EXPENSAS DE $ 1.600, ES UN DEPARTAMENTO POR ESCALERA, IDEAL FAMILIA O PAREJA. ES APTO MASCOTAS -ANIMALES-LA COMISION LA PAGA EL PROPIETARIO.  ",ALQUILER DEPTO DE 3 AMBIENTES AMPLIOS SUPER LUMINOSO POR ESCALERA,-34.6377,-58.4001,133,Luna,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
48ddbc7555b8c7694a1ec46a6840d3cd8cf2825c,2017-10-05,rent,Departamento,-34.7117393,-58.3935454,600.24,95,90.0,3,,"Super bien ubicado, en el centro de Lanus Oeste, en un tercer piso al frente, se desarrolla esta unidad de tres (3) ambientes, de increibles dimensiones. Consta de living-comedor, lavadero, living, puerta blindada.Alquiler mensual: $11.000 durante el primer año, y $ 14.300 el segundo.Aceptamos recibos de haberes como garantia en caso que no cuente con escritura!!Gastos de ingreso: $ 49.300 aprox.",AMPLISIMO 3 AMB. APTO PROFESIONAL!! C/ RECIBOS DE SUELDO!,-34.71173921632653,-58.39353401428571,3312,Enrique Del Valle Iberlucea,Remedios de Escalada,Buenos Aires,2
475ff74caa6c9bfb828bb1d02d53f13f465fdc9c,2017-12-13,rent,Departamento,-34.711041,-58.3935165,600.24,70,70.0,3,,"Dpto de 3 ambientes -c/cochera, compuesto por: entrada por puerta de madera a Recepción con pisos de porcelanato, amplia ventana al lateral y acceso a Toilette con pisos y revestimientos cerámicos , Amplio Living Comedor con pisos de porcelanato, ventanal en aluminio con salida al balcón, detalles de iluminación y yesería escalera a planta alta en hierro y escalones de mármol , aire acondicionado frío calor - Cocina semi-integrada , pisos en porcelanato y revestimientos cerámicos , muebles bajos y alacenas en melamina , artefacto de cocina, - Balcón con pisos cerámicos-  Dormitorio principal con pisos flotantes, ,importante placard en melamina , ventana corrediza de aluminio al frente, aire acondicionado frío calor - Dormitorio al contrafrente con piso flotante y muy buena iluminación por amplia ventana al contrafrente - Baño principal completamente instalado con pisos y revestimientos cerámicos.**Las superficies son aproximadas con fines informativos**","Dpto de 3 ambientes c/cochera, en alquiler - Lanús",-34.7110293122449,-58.39356420612245,3267,Enrique Del Valle Iberlucea,Remedios de Escalada,Buenos Aires,2
0eda3768b4dd03790196ea7508c061006c739880,2017-12-27,rent,Departamento,-34.4691979,-58.5189572,600.24,74,74.0,2,,"UBICACION:                       A una cuadra de Av Centenario y a solo 4 de Estacion San Isidro del FFCC Mitre. Muy buen acceso y medios de transporte cerca. Ideal para quienes se mueven por Zona Norte, o viajan diariamente a CABA.PROPIEDAD:                     Living comedor. Cocina con bajo mesada y alacena. Toilette. Balcón aterrazado. Un dormitorio en suite, con ropero. Aire Acondicionado. CocheraExpensas $3140Disponible a partir de febrero Zampone PropiedadesC.U.C.I.C.B.A. 4673 - C.S.I. 5793 / ","Departamento En Alquiler, San Isidro, 2 Ambientes",-34.469081,-58.518915,99,Don Bosco,San Isidro,Buenos Aires,2
05cdb764e96c6175b94925326998cfa8f3c272fb,2017-11-22,rent,Departamento,-34.6971863724,-58.5058504256,600.24,66,60.0,3,,"Se alquila excelente departamento sobre avenida con cochera techada ubicado en la localidad de Ciudad Madero.Se encuentra desarrollado en un primer piso y dispone de amplia cocina comedor, sala de estar, 2 dormitorios, 2 baños, 2 balcones y cochera cubierta.Cabe destacar su excelente ubicación ya que se encuentra sobre la Avenida Velez Sarsfield, a 50 mts. de la Avenida Boulogne Sur Mer, pleno centro comercial de la zona de Tapiales.Posee finas terminaciones y detalles de categoría.Excelente oportunidad!INMOBILIARIA PENNACCHIO /// Av. Velez Sarsfield 1157, Cdad. ",Depto 3 AMB C/cochera s/avenida *EXCELENTE ESTADO*,-34.697266427027024,-58.505770197297295,61,Avenida Vélez Sarsfield,Villa Madero,Buenos Aires,2
bc6f2bef0fde7dcc54111a86e7aaac14d11174f4,2017-10-11,rent,Departamento,-34.605972,-58.5630859,600.24,67,63.0,3,2200.0,"Alquiler de Departamento en edificio torre 3 AMBIENTES en Caseros, Tres de Febrero. PISO 4° DPTO ""F"" LATERAL. MUY LUMINOSO. CON SEGURIDAD. RECEPCION (2.00 X 2.00) CON PISOS DE PARQUET. LIVING CON PISOS DE PARQUET. COCINA CON MUEBLES ALTOS Y BAJOS Y CERAMICOS. HALL DISTRIBUDIOR CON PLACARD Y PISOS DE PARQUET. BAÑO CON BAÑERA Y CERAMICOS. DOS DORMITORIOS CON PLACARDS Y PISOS DE PARQUET. LAVADERO CUBIERTO. BALCON CORRIDO LATERAL. ESTADO MUY BUENO. SIN ANIMALES. MAXIMO CUATRO PERSONAS. DETALLES: PLACARDS CON INTERIORES. PINTADO. VENTILAR DE TECHO. BAÑERA. BOTIQUIN CON ESPEJO. ART DE ILUMINACION. PILETA DE LAVAR. ART DE COCINA. SPAR. CALEFON. ENT DE TELEFONO. PORTERO VISOR. LAS MEDIDAS SON APROXIMADAS Y DADAS POR EL PROPIETARIO. EL VALOR DE LAS EXPENSAS ES ESTIMATIVO Y PUEDE SUFRIR MODIFICACIONES SIN PREVIO AVISO.ALQUILER: 1° SEMESTRE $ 11.000 + SERVICIOS + ABL + EXPENSAS. CON AJUSTE SEMESTRAL DEL 15%. -  - PABLO YARYURA PROPIEDADES",DEPARTAMENTO EN ALQUILER,-34.605970142857146,-58.56307114285714,4758,604 - Avenida General Justo José de Urquiza,Caseros,Buenos Aires,2
dcf0a4af472f51684f2c692bf18d5bec9d42c292,2017-12-05,rent,Departamento,-34.5816865,-58.4308266,1200.48,55,50.0,2,,"DIVINO DEPARTAMENTO EN  UNA DE LAS TORRES MAS LINDAS!!!  QUARTIER BOULEVARD!!! PISO ALTO, TODO LUZ Y SOL, HERMOSA VISTA A RIO Y CIUDAD!! EL DEPTO CUENTA CON TOILLETE DE RECEPCION, HABITACION EN SUITE, COCINA CON BARRA, MUY LINDAS TERMINACIONES. AIRE ACONDICIONADO FRIO CALOR EN TODOS LOS AMBIENTES. BALCON. COCHERA FIJA Y CUBIERTA Y AMPLISIMA BAULERA . LA TORRE POSEE UNOS AMENITIES EXCELENTES! GYM COMPLETO EN EL PISO 38 CON INCREIBLE VISTA, CIRUCITO DE SPA, CON JACUZZI, SAUNA , BAÑO TURCO. DUCHAS , SUM CON BILLAR EN ULTIMO PISO, SALA DE CINE, SUM DE ADULTOS, ESPECTACULAR QUINCHO EN LA PLANTA BAJA CON VISTA A LA PISICNA. PISCINA SEMIOLIMPICA, CANCHA DE TENIS , CANCHA DE FUTBOL, LOUNDRY, SEGURIDAD 24 HSVALOR DE ALQUILER : $22000 MAS GASTOS",ALQUILER QUARTIER BOULEVAR D 2 AMB  PISO ALTO! DIVINO!!!,-34.581688,-58.430883,1045,Avenida Juan Bautista Justo,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
69ed5aa87dada17e4ce52ac7cfc98c05ce291af4,2017-09-20,rent,Departamento,-34.5885919946,-58.3874930708,1200.48,60,60.0,2,,"Inmejorable ubicación sobre av Alvear entre Callao y Rodríguez peña. Edificio Dubourg de gran categoría, primer piso al frente 60m², muy luminoso Living y comedor / Cocina / Dormitorio / Baño completo RECIEN PINTADO, IMPECABLE!!!Aire AcondicionadoCochera fija / Seguridad 24hs. Todo equipado y amoblado!! **Cucicba  Mat. 3482  //CSI  Mat: 5916Las medidas declaradas son estimativas. La venta de este inmueble está sujeta a la tramitación del Código de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.) por parte del propietario.",RECOLETA  AMOBLADO,-34.5886,-58.3875,1749,Alvear,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
2a97eb74ea285b1549a4f17baed760821102f644,2017-09-05,rent,Departamento,-34.5902835,-58.4090858,1200.48,126,120.0,4,,"Linda PB contrafrente tranquilo y luminoso. Gran Living comedor a simpático patio español, toilette, dos grandes dormitorios al contrafrente con mucha luz y un baño compartimentado a nuevo. Buena cocina con comedor diarioy lavadero independiente. Entrada de servicio. El departamento se alquila SIN MUEBLES . Muy Lindo, digno de ver !!! 15-AlexaGroup en nombre de Alexandra Agulla. Lic. 1907Tel. 011 ",LINDA PB CONTRAFRENTE A GRAN PATIO JARDÍN Amoblado,-34.5903,-58.409,1788,Sanchez De Bustamante,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
90b5f405af102bdc98313cd7d20825d778b8464a,2017-09-30,rent,Departamento,-31.4263151,-64.189853,1200.48,65,65.0,4,,"ALQUILO Departamento totalmente amoblado y equipado para 4 a 5 personas 2 dormitorios, living comedor, cocina separada, externo con balcon,  2 baños. Aire acondicionado, calefcaccion.     EXPENSAS , IMPUESTOS Y SERVICIOS DE CABLEVISION Y WIFI INCLUIDOS EN EL MONTO DE ALQUILER( EXCEPTO  LUZ Y GAS)  EL EDIFICIO CUENTA CON COCHERA. SEGURIDAD LAS 24 HORAS. QUINCHO Y PILETA EN LA TERRAZA ",ALQUILO Departamento  Amoblado de 2 dormitorios - Nueva Cordoba,-31.4263383,-64.1897914,901,Obispo Trejo,Córdoba,Córdoba,2
ea4d9056688a5c69b62e854a4f2d297173a339a1,2017-09-20,rent,Departamento,-34.4613337,-58.5083194,1200.48,140,120.0,4,,"CASAS DEL PUERTO........... MUY BUEN COMPLEJO CON SEGURIDAD 24 HS ............ HALL, LIVING Y COMEDOR, PISOS DE MADERA  CON BALCON, TOILETE, 3 DORMITORIOS 1 EN SUITE, BAÑO COMPLETO, COCINA, OFF., DEPENDENCIA, LAVADERO, COCHERA, CALEFACCION FRIO CALOR CENTRAL,COMPLEJO CON JARDIN, PILETA QUINCHO, CANCHA DE PADEL-EXPENSAS APROX  $8000INDEX 15% SEMESTRAL CONVERSABLE",Excelente departamento en Casas del Puerto,-34.46131,-58.508285,901,Enrique Santos Discépolo,San Isidro,Buenos Aires,2
1460807bc69f3bead21e73017f0dd5c9e6499fe6,2017-09-02,rent,Departamento,-34.5816865,-58.4308266,1200.48,55,50.0,2,,"EXCELENTE DEPARTAMENTO PISO ALTO, VISTA AL RIO  EN TORRE QUARTIER BOLEVARD CON COCHERA Y BAULERA . EL DEPARTAMENTO CUENTA CON COCINA INTEGRADA, TOILETTE DE RECEPCIÓN, HABITACIÓN EN SUITE Y BALCÓN. EL COMPLEJO POSEE PILETA SEMI OLÍMPICA, CANCHA DE TENIS, CANCHA DE FUTBOL, GIMNASIO, SPA, MICRO CINE, SALÓN DE FIESTA, PARRILLA, SEGURIDAD 24 HS, COCHERA DE CORTESÍA. VALOR ALQUILER $ 22.000 + GASTOS Matriculados:Alejandro LutzkyCPI 4263Rosa Elena FortinCMCPSI 6071Tel. +54 11  // ",ALQUILER 2 AMBIENTES  C/COCHERA -QUARTIER BOULEVRAD - PALERMO HOLLYWOOD,-34.581688,-58.430883,1045,Avenida Juan Bautista Justo,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
1e42c3b358ab9d04503e36eaba32e37439fcb738,2017-12-05,rent,Departamento,-34.4882068,-58.4854461,1200.48,125,90.0,2,,"Increible departamente de 125m2 propios. Terraza propia con pasto (tipo jardin) y quincho. Opcion de alquilar con algunos muebles.Edificio ""Cap Ferrat"", destacado por su categoría, su tranquilidad e increible parque de 2000 m2 con piscina y quincho. En subsulelo hay laundry. Tiene seguridad las 24 hs. Te recibe un hall que da paso a un importante living comedor de 9,2x3,4m (piso flotante). Toilette de recepción. Equipada cocina integrada con barra. Dormitorio en suite de 3,2x3,9m. Gran vestidor y baño completo.En la planta alta una increible terraza con pasto!! Ademas un quincho cubierto con parrilla. Tiene ducha y vista parcial al rio.Cochera Fija  Estado General: Impecable. Excelentes Aberturas.Calefacción central por loza radiante (se puede apagar desde el depto) y aire acondicionado split en recepción.",Único dpto en alquiler con jardín propio sobre Libertador,-34.48821694285714,-58.48550390816327,13280,Avenida del Libertador,Martínez,Buenos Aires,2
3f6caca9e4d61c16c53813df17e7b8071ef2f282,2017-11-03,rent,Departamento,-34.4674678295,-58.5128602687,1200.48,159,113.0,4,,"ALQUILER DISPONIBLE DESDE EL 1 ENERO DEL 2018Espectacular departamento construido por Arq Casiraghi! Con ambientes muy amplios, mucha luz, moderno y comodo.Ubicado en el centro de San isidro con vista al este y la catedral. Al frente, con cochera doble. Edificio con laundry.Desarrollado en duplex. PB: Living comedor muy amplio con grandes ventanales. Cortinas metalicas automatizadas. Cocina integrada con barra.  Toilette. Espacio para escritorio abierto al living. Tiene lugar para el lavarropas en la cocina.PA: Hall de distribucion grande que puede usarse como playroom o cerrarse como otro escritorio. Salida a balcon con vista a la catedral. Dos dormitorios en suite con vestidor. Cochera cubierta para dos autos. Porton automatico - BauleraLaundry en el edificioExpensas Septiembre 2017 $ 2970 (incluye Aysa) ABL: $1379 del departamento Martillera:Analía ZárateCMCPSI N° 6238",EXCELENTE APTO PROFESIONAL 133MTS,-34.46739585454545,-58.5127946,655,Chacabuco,San Isidro,Buenos Aires,2
46ced7c17d5b3d2c815b5b202d8bfe3a43b86682,2017-12-06,rent,Departamento,-34.4959225,-58.4845058,1200.48,138,130.0,4,8000.0,"Departamento 4 AMBIENTES en La Lucila, Vicente LópezIMPORTANTE EDIFICIO SOBRE AV. LIBERTADOR EXCELENTE UBICACION CONTRAFRENTE � CERCA DEL COLEGIO LINCOLN Hall de entrada � Living Comedor � Cocina � Lavadero � 3 dormitorios 1  en suite  � Balcon vista abierta � Losa Radiante � Tiene portero de lunes a viernes � Seguridad nocturna todos los dias Piso 16 � Gimnasio � Vestuario � Baño con ducha � Pileta para adultos y pileta para niños � Vista abierta al rio Expensas: $8000 -  - SALAYA ROMERA PROP.",DEPARTAMENTO EN ALQUILER,-34.495827,-58.484604,401,Debenedetti,Vicente López,Buenos Aires,2
888cd2a3fc93d6bd3fbc39c8d645d2bc358dd4f9,2017-10-31,rent,Departamento,-34.5491835,-58.4541986,2400.96,127,127.0,3,,"Piso altìsimo con excelente vista al río y panorámica - Antigüedad: Orientación: noreste - Superficie Cubierta: 127 m2 - Superficie Total: 130 m2 - LIVING COMEDOR EN ""L"", OPCION ESCRITORIO, TOILETTE, 2 DORMITORIOS (SUITE C/VEST Y SAUNA), 2 BAÑOS COMPLETOS, 1 DEPENDENCIA, LAVADERO, 2 COCHERAS FIJAS, SEG. 24 HS., AMENITIES.ALQUILER $44000 (mas gastos sin muebkes)Palier privado  - Living comedor en ""L"" de 3.3 x 3 y 6.5 x 4 (Escritorio opcional) con Aire Acond Split - Balcón amplio con excelente vista, en L - Toilette  - 1er Dormitorio (suite con vestidor de 4.15 x 2.95 (suite) y 2.6 x 1.80 (vestidor) con Aire Acond Split - 2do. Dormitorio de 4.7 x 3.15 con Aire Acond Split - 2 Baños completos (uno en suite) - Cocina americana de 4 x 2.6 - Dependencia de servicio de 4.15 x 2 con baño - Lavadero independiente de 1.7 x 1.5 - Puerta de Servicio -  2 cocheras fijas (en el caso de venta, se vende con 2 cocheras; para alquiler, se alquila con 1 sola cochera) - Cocheras de cortesía - 1 Baulera - Nro. de Pisos: 19 - Deptos por piso: 3 - Tipo de piso: flotante - Calefacción: losa por caldera individual - Agua caliente: central - Aire Acond Split en todos los ambientes - Grupo electrógeno - Expensas: $10000ABL: $.-Seguridad 24 hs. - Amenities: piscina climatizada, saunas, sala de relax, gym, servicio de hotelerìa (1 habitaciòn para invitados), microcine, laundry, sala de juegos, SUM, juegos para niños - ",Edificio PREMIUM - Torre 1 - Libertador 100 - ,-34.5491,-58.454,1472,"Udaondo, Guillermo Av.",Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
ef58a1121eef89d87a42ecf2578bfcf4f32825b8,2017-10-26,rent,Departamento,-34.5880268,-58.3865261,2400.96,190,172.0,6,,"Calle Posadas 1445. Piso 6. Tiene 190 metros, 3 dormitorios (1 en suite), 2 baños completos; family room; living; comedor; toilette; cocina con comedor diario y ante cocina; dependencia de servicio. Dos balcones corridos. El living y el comedor dan a la calle Posadas, y la suite y uno de los dormitorios dan a un pulmon de manzana verde y muy luminoso. Todos los ambientes tienen aire acondicionado. Tiene espacio guarda coche.Matriculado:Martín LottiCPI 2989",Excelente depto en Posadas y Callao,-34.588,-58.3865,1436,Posadas,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
