id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat.1,lon.1,housenumber,street,city,state,bathrooms
44d3966c4c51712286c15de14a27472b2a37746f,2016-05-01,sell,Departamento,-38.7334928,-62.2611353,102400.0,78,78.0,4,,"DUPLEX EN CONSTRUCCION EN CALLE MISIONES AL 556, SE TRATA DE UN COMPLEJO DE 6 DUPLEX Y LOCALES CON COCHERAS Y ALGUNOS DE ELLOS TIENEN UN PEQUEÑO PATIO.DESDE 73,50 M2 SON ESTOS DUPLEX EN DOS PLANTAS: PB ESTAR COMEDOR, COCINA, LAVADERO Y TOILETTE CON PATIO ALGUNOS DE ELLOS Y EN PA CON DOS DORMITORIOS Y BAÑO COMPLETO.FINANCIAN EN PESOS CON ENTREGA Y EL SALDO EN PESOS.CONSULTE FINANCIACIÓN EN PESOS CON FACILIDADES.POR CONSULTAS COMUNIQUESE CON NOCETI PROPIEDADES EN DRAGO 26 PISO 3TO  DE LUNES A VIERNES DE 930 A 16HS o al 0291154321090 O A ",DUPLEX 2D EN CONSTRUCCIÓN,-38.73357899591837,-62.26106308367347,564.0,Misiones,Bahía Blanca,Buenos Aires,2
622261190ceb419d664e5a1d37ec1bd57badc042,2015-12-15,sell,Departamento,-34.6013746,-58.5612515,65600.0,30,30.0,1,,"VENTA DE DEPARTAMENTO EN EDIFICIO A ESTRENAR. PISO 8º DPTO ""C"" 1 AMBIENTE. HALL DE ACCESO. LIVING. COCINA. PLACARD. LAS MEDIDAS SON APROXIMDAS Y DADAS POR EL PROPIETARIO. CONSUTLAR VALOR !!DETALLES CONSTRUCCION: - PISOS DE PORCELANATO EN ESTAR COMEDOR Y DE CERAMICOS EN COCINA Y BAÑO. - COCINAS DE MESADA DE GRANITO, BACHA DE ACERO INOXIDABLE Y TERMOTANQUE, MUEBLE BAJO MESADA Y ALACENAS EN MELAMINA Y GRIFERIA MONOCOMANDO ""GENEVRE"". - BAÑOS CON ARTEFACTOS ""FERRUM"". VANITORIS EN MADERA Y GRIFERIA ""GENEVRE"". - DISEÑO: BARRA DESAYUNADORA DISEÑADA EN ESTILO MODERNO. - DETALLES DE PAREDES INTERIORES CON PIEDRA, PINTURA TEXTURADA Y COLOR. - ASCENSOR EN ACERO INOXDABLE CON PUERTAS AUTOMATICAS. - COCHERAS OPTATIVAS EN SUBSUELO Y PLANTA BAJA, CON PORTON AUTOMATICO Y RAMPA MECANICA DE ACCESO A LAS MISMAS. - PORTERO VISOR CON PANTALLA COLOR CON VISTA EN LA MISMA DE CAMARAS DE SEGURIDAD, ADICIONALES EN PUERTA DE ACCESO AL EDIFICIO, COCHERAS Y HALL DE ENTRADA. - SUM EN TERRAZA CON PISCINA, SOLARIUM  Y PARRILLAS DE USO COMUN. VENTANALES DEL FRENTE CON ""DVH"" DOBLE VIDRIO HERMETICO A EFECTOS DE QUE SE ATENUE EL RUIDO DEL TRANSITO. -  - PABLO YARYURA PROPIEDADES",DEPARTAMENTO EN VENTA,-34.601373959183675,-58.561259816326526,4676.0,538 - Wenceslao de Tata,Santos Lugares,Buenos Aires,2
4a92049bca1513660a03c2afa2edc7cdbf0e5857,2016-03-04,sell,Casa,-34.402431,-58.7282897,164000.0,420,,4,,"Codigo 653Chalet a estrenar en la mejor cuadra de La Bota: living y comedor con muebles alto y bajo mesada, ccina comedor, 3 dormitorios amplios con placard, 2 baños completos, (principal en suite con vestidor) en planta alta gran playroom, gas natural.. Parque de 422 m2. ",Casa venta,-34.402382,-58.728255,402.0,La Bota,Garín,Buenos Aires,2
6d0bf269a0a55b4cb04cbf73c9ac6b0df7cbfef7,2016-02-16,sell,Casa,-38.0019524,-57.5643048,164000.0,135,150.0,8,,"Chalet 5 Amb. más Dto de 3 Amb. en la Planta AltaChalet 4 Dormitorios - Amplio Living-Comedor - Cocina-Comedor diario - 1 Baño principal - 1 Toilettes - Garaje con otro Baño - Patio - Con entrada independiente, en Planta Alta Dto con 2 Dormitorios - Living-Comedor - Cocina - 1 Baño -Buen estado original.SE VENDEN TAMBIÉN LAS UNIDADES  POR SEPARADO !!!!!",Chalet + Dto 3 Amb en P.Alta,-38.00185979591837,-57.56426673469388,3691.0,Rawson,Mar del Plata,Buenos Aires,2
a6259580041965a2233577f714a5b43976cdddd5,2016-05-27,sell,Departamento,-34.6656841,-58.6294341,41000.0,27,25.0,1,360.0,"5 unidades disponibles, Planta Baja 1 unidad al frente del cuerpo de atrás, 2do piso por escalera 1 unidad disponible, 2do piso por escalera 1 unidad disponible, 3er piso por escalera 2 unidades disponibles, 4to piso por escalera 1 unidad disponible.   Apto crédito, Planta Baja Apto Profesional, entrega inmediata, posible financiación de un porcentaje mínimo. Tenemos las llaves. 25m2 todas las unidades. Expensas $360. -  - GUSTAVO PICCIONE PROPIEDADES",DEPARTAMENTO EN VENTA,-34.6656152,-58.6293041,1700.0,Cristóbal Colón,Morón,Buenos Aires,2
479c78863737966492bb40665c945a19f8ab3b7e,2016-03-10,sell,Departamento,-36.7214304,-56.6766546,41000.0,28,,1,,"departamentos a estrenar en el centro de mar de ajo, libertador 250, edificio de tres plantas con ascensor  4 unidades x piso. amplia financiacion. se entregan en diciembre 2016.  hay disponible departamento de 1, 2 y 3 departamentos.",A ESTRENAR 1 Amb.,-36.72150974081633,-56.6766619,236.0,Avenida Libertador San Martín,Mar de Ajó,Buenos Aires,2
44b0d8d73bf17e2dd7a2f1a7640ea6828f65aa06,2015-12-30,sell,Departamento,-34.5941884,-58.5458898,41000.0,22,20.0,1,,"VENTA DE MONOAMBIENTE EN EDIFICIO A ESTRENAR  PISO 4° DPTO ""D"" AL C/FRENTE. LIVING CON COCINA INTEGRADA CON MUEBLES BAJOS. BAÑO CON DUCHA. LAVADERO INTEGRADO A LA COCINA. BALCON AL C/FRENTE. TODOS LOS PISOS CON CERAMICOS. ESTADO EXCELENTE. LAS MEDIDAS SON APROXIMADAS Y DADAS POR EL PROPIETARIO. DETALLES: TERMOTANQUE. ART DE COCINA. ESTUFA. CON RENTA!! -  - PABLO YARYURA PROPIEDADES",DEPARTAMENTO EN VENTA,-34.594222,-58.545935,1402.0,435 - Calixto Oyuela,Santos Lugares,Buenos Aires,2
9b2e7385d6725186d44eeb2ec6b33705d170d5d3,2016-03-27,sell,Departamento,-32.9568251,-60.6366729,82000.0,48,43.0,1,,"DPTO MONOAMBIENTE DIVISIBLE A ESTRENAR, CONTRAFRENTE, CON BALCON ,   2do piso. PLACARD MOVIBLE, COCINA CON ALACENAS AEREAS, BAJO MESADA, BARRA DESAYUNADORA  QUE DIVIDE AMBAS AREAS, BAÑO COMPLETO. LUMINOSO, Y BUENA VENTILACION. EN TERRAZA PILETA Y SOLARIUM. OPCIONAL COCHERA (ALQUILADA ACTUALMENTE). ",Departamentos venta,-32.956867,-60.636767,801.0,Montevideo,Rosario,Santa Fe,2
eb8a64d58a1fa7667a959c7ec6555db492625ec4,2016-01-22,sell,Departamento,-34.6117136,-58.4605517,82000.0,42,38.0,2,,"OPORTUNIDAD,MUY BUENA UNIDAD,UBICACION Y ESPACIO,Departamento 2 amb. con cmoda cocina comedor integrada y living con salida a balcn al contrafrente, toilette, dormitorio con gran ventanal y placard y bao completo en suite,tambin con placard empotrado, placard. Ubicado en una zona de fcil,y rpido acceso,. A metros de Av. Donato Alvarez, 2 cuadras de Av. Gaona y 4 de Av. Juan B. Justo, estacin Metrobus. Cercania Policlinico Bancario, Carrefour y Plaza Irlanda,alta densidad de poblacin vehicular,y humana,barrio en transformacin,zona residencial, alto trfico vehicular y humano.-Numerosa red de micros hacia distintos puntos de la Ciudad de Buenos Aires y del Interior del conurbano.-Las medidas y superficies indicados son aproximados y al slo efecto orientativo. Las medidas reales surgirn del titulo de propiedad respectivo. Las medidas parciales y/o de los ambientes y el valor consignado de expensas mensuales est sujeto a verificacin y/o ajuste. Fotos  carcter no contractual. El precio del inmueble puede ser modificado sin previo aviso. Venta sujeta al pedido del COTI por el dueo.-Se ofrece financiacin saldo de precio negociable en condiciones accesibles de mercado,,En el radio de la unidad,hay numerosos establecimientos comerciales,supermercados,centros de compra,comisara 13,y 11,establecimientos de salud de distintos niveles y especialidades,centros hospitalarios,clnicas,laboratorios de anlisis clnicos,Cercano a ferrocarril sarmiento,subte a y b,numerosos micros,ycolectivos hacia distintos puntos de la ciudad y del conurbano.-consultar:te.-49326969- 15/5.1047563- 15/5-9381273 .Publicado por carlos alberto nouche  a traves INMOMAP","2ambtes,contfte,muy b estado,y ubicacin,luminoso,",-34.611681,-58.460699,1302.0,Teniente General Donato Álvarez,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
4fee82814fca9da035f570be59346e1d54cb9a91,2016-03-11,sell,Departamento,-34.61335,-58.38465,82000.0,36,33.0,1,,"NORBAIRES PROPIEDADESHermosos monoambiente sobre la Avda. Belgrano 1300 frentes y contrafrentes TODOS CON VISTAS .Baño completo y cocina integrada, con cerámicos coloridos que le dan vida al ambiente Pisos de porcelanato Cochera cubierta opcional APTO PROFESIONAL Y PARA VIVIENDA Solarium, parrillas, gym, laundry en el piso 13. EXCELENTE INVERSIÓN PARA RENTA U OFICINA. BAJAS EXPENSAS. IDEAL Para estudiantes se encuentra a pocas cuadras de la UADE Para renta, Para uso profesional con cochera Único en el centro excelente ubicación, a metros de la 9 de Julio Tu consulta no molesta. SE PUEDE VISITAR. CONTACTENOS.HAY VARIAS UNIDADES DISPONIBLES Av Belgrano Al 1300, Monserrat.INMOBILIARIA NORBAIRESPROPIEDADES",Departamentos venta,-34.613258,-58.384543,1299.0,Avenida Belgrano,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
