id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat.1,lon.1,housenumber,street,city,state,bathrooms
cc023d6d56387c07b904970d3f3a2f5952cf06d5,2017-12-12,rent,Departamento,-38.0012148499,-57.543396274,86.1,60,60.0,3,,"- VALOR PUBLICADO POR DIA DE ENERO - Departamento 3 Ambientes contrafrente. CABLE Y WIFI Equipado para 6 personas con sommier matrimonial, 1 cama marinera y 2 camas de 1 plaza. Dormitorio principal con sommier matrimonial. 2ª dormitorio con cama marinera y 2 camas de 1 plaza. Living comedor con mesa y 4 sillas, TV lcd con direc Tv. Cocina completa, heladera con frezzer y microonas. Baño completo con bañera.SOLO ALQUILERES FAMILIARES - no se admiten grupos de jovenesLIMPIEZA $ 500RESERVA BANCARIADEPOSITO DE GARANTIAINGRESO 14:00 HSSALIDA 09:00 HSDisponibilidad y preciosCantidad de pasajeros: 6Diciembre (15 dic. 2017 a 31 dic. 2017)Día: $ 900 - Semana: $ 6.0002° Quincena Enero (16 ene. 2018 a 31 ene. 2018)Día: $ 1.650 - Semana: $ 11.500 - Quincena: $ 18.5001° Quincena Febrero (1 feb. 2018 a 15 feb. 2018)Día: $ 1.250 - Semana: $ 8.500 - Quincena: $ 17.0002° Quincena Febrero (15 feb. 2018 a 28 feb. 2018)Día: $ 1.250 - Semana: $ 8.000 - Quincena: $ 17.000Marzo (1 mar. 2018 a 31 mar. 2018)Día: $ 900 - Semana: $ 6.000","Alquiler temporario de Departamento 3 AMBIENTES CON CABLE Y WIFI en Centro, Mar del Plata.",-38.00130843265306,-57.54344288979592,2246.0,Peatonal San Martín,Mar del Plata,Buenos Aires,2
a41e4a8b3925610cd21b3d792851b3f0ffd0310b,2017-09-01,rent,Casa,-32.41493225,-63.24697876,329.15,70,70.0,2,,"El mismo cuenta de dos habitaciones , baño, cocina, comedor. lavadero, patio con piesa de servicios, terraza y parrillero. servicio de seguridad las 24 hs . portero elèctrico .tasa :  $216 agua :$ 292Expensas: $392",$ 5.800 - Tipo casa PH Alquiler - Corrientes      660,-32.41491723265306,-63.24698831020408,655.0,Corrientes,Villa María,Córdoba,2
be25486d7fef271c40c118b6e57fc688b2ac1cdf,2017-10-31,rent,Local,-34.6201847,-58.4028949,1909.85,200,200.0,2,,"Gran Local de +200m2, sobre la Av. Jujuy al 930 (buena ubicación). Muy buena accesibilidad, cercanía de subtes, colectivos. Escritorio y 2 toilettes.",Local - 2 amb - 200 m2 | Av. Jujuy 930 - Once,-34.6202,-58.4029,934.0,Jujuy Av.,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
91552f7bf4894a6eb30406fc7a1b5e527e1c06f9,2017-08-16,rent,Departamento,-34.5375714353,-58.4658743985,1909.85,60,55.0,3,," COMPLEJO JARDINES DEL LIBERTADOR! 3 ambientes con cochera, aire acondicionado, pileta climatizada, serv. de mucama, gimnasio, resto, excelente parque con juegos para niños. 2 dormitorios, 1 baño en suit, otro baño completo, cochera fija. Contrato 2 años. Excelente precio. Precio especial por pago adelantado se solicita GARANTIA DE CAPITAL Y CERTIFICACION DE INGRESO QUE LO ACREDITA GraciasMatriculado:Sebastian OlivasCPI 6713Cel. 1536032949Las medidas, superficies y proporciones consignadas en esta ficha son aproximadas y solo se muestran a título informativo.",Jardines del Libertador 3 amb c/coch seg 24 hs,-34.5376,-58.4659,8494.0,Del Libertador Av.,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
a0d4e878b4a083155100112f39c4f6a6068887ec,2017-10-29,rent,Departamento,-34.5931858,-58.3783681,1909.85,140,140.0,5,,"Departamento en excelente etado, a estrenar! Living comedor y toilette. 3 dormitorios, principal en suite. 1 baño completo para los otros dos dormitorios. Hall intimo. Cocina con comedor diario. Dependencia de servicio y lavadero. Servicios de calefaccion y agua centrales. El departamento cuenta con 4  aire acondicionado split. 1 cochera fija. Precio del alquiler: $35.000 + gastos",Departamento de 3 dormitorios a estrenar en alquiler en Retiro,-34.5932,-58.3784,1273.0,Esmeralda,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
178e8f03160c59057f35abf30bccecaec0335db4,2017-12-05,rent,Departamento,-34.5863537,-58.3949862,1909.85,270,240.0,6,,"Espectacular piso de 270 m2 con balcón al frente y contrafrente. Pisos de parquet, gran living comedor en L, 4 dormitorios (2 en suite), amplios placards, cocina comedor, lavadero y dorm de servicio con baño. Todo en excelente estado, impecable. Cochera fija. Vigilancia permanente. Atención inmediata Pablo Luna: 15  o WhatsappPara tasaciones en el día, no dude en comunicarse con nuestro CORREDOR INMOBILIARIO: Elias Felipe CorralesMatrícula: 6835Teléfono: Whatsapp: +15.e-mail: info. lo ayudaremos de inmediato ante cualquier consulta, duda o tasación.- Mtrl. CUCICBA número  6835- Elias Felipe Corrales",Gran piso 6 Ambientes en lo mejor de Recoleta,-34.5863,-58.3951,2400.0,Pueyrredon Av.,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
83d977628cd0da60204ff3cd3fbc7c1a0d31f8a8,2017-09-21,rent,Departamento,-34.5895459,-58.3973636,1909.85,145,137.0,6,,"Muy lindo departamento, de excelente categoría. Todo con mucha luz y sol.Pallier privado,Muy buena recepción, living y comedor muy amplios, a balcón corrido.Un dormitorio en suite y otro dormitorio con muy buenos placards. El segundo baño es completo. Toilette. Cocina y comedor diario, Lavadero con secador de ropa. Dependencia. Cochera fija y seguridad 24hrs. Buen estado.Vista abierta y verde",Montevideo y Juncal,-34.5895,-58.3969,1690.0,Azcuenaga,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
d8c75332a1807e14a12cebc06ffd004640399477,2017-10-13,rent,Departamento,-34.477172,-58.534483,1909.85,119,96.0,3,,"Tipologia: 3 Ambientes Piso: 3ero Cochera: x1 Sup. Cubierta: 102 m2 Sup. SemiCub: 12 m2 Orientación: Sudeste - Calle Don Bosco Descripción: OPORTUNIDAD EN ARBORIS LAS LOMAS!!! SE VENDE POR MEDIO DE INMOBILIARIA DEPARTAMENTO DE 3 AMBIENTES. Complejo Arboris Las Lomas Ubicado a pasos del Jockey Club de San Isidro, la Autopista Panamericana y el Ramal Tigre, Árboris Las Lomas ofrece un fácil y cómodo acceso desde cualquier ubicación. Todo tipo de locales comercial cerca para ir caminando. El complejo de primera categoría cuenta con varios amenities: - 2 Piscinas (una cubierta climatizada y otra descubierta) - GYM super equipado - 2 Canchas de tennis - Plaza de Niños - 2 SUM - Sala de Microcine - Sala de Conferencias/reuniones - SAUNA - Vestuarios - LAUNDRY - MINI MARKET - SEGURIDAD LAS 24HS DESCRICPION DEL DEPARTAMENTO Ambientes: 3 + circulación con escritorio Piso: 3ero Orientación: Don Bosco (Este / Sudeste) Torre: Bebop Lado: B Apto Crédito: SI Se entrega con artefactos de luz y AA en todos los ambientes. Disfrutá todo el año de la piscina cubierta. Y, en verano, de la piscina abierta con todas sus comodidades, que incluye camastros, reposeras y servicio de guardavidas. El gimnasio, con vistas abiertas a lo mejor de sus jardines, está equipado con máquinas de últimas generación. La plaza de juegos y el Kids Zone son el lugar de encuentro de los más chicos. El paisajismo de Árboris, basado en plantas autóctonas: duraznillo, ceibo, pacará y otras especies nativas.", Arboris Las Lomas: 2 Dorm. - Piso Tercero - Oportunidad!,-34.477478,-58.53441,700.0,San José,San Isidro,Buenos Aires,2
1f7d3ffcd08d549af28e55bfbb22ab8ed0babd4b,2017-10-29,rent,Departamento,-34.5780675,-58.4078598,1909.85,150,145.0,6,,"Sup: 150mts Living: 4.5 X 5.20mts ( con balcon  de 4 X 1.20mts) Comedor:4.5 X 4.5mts( con balcon Frances)Hall de entrada de 5 X 1.5MtsHall intimo :4 X 1.2 mtsDormitorio 1: 4.5 X 4 mtsDormitorio 2: 4.20 X 3.80mtsDormitorio 3: 4 X 4mts2 Baños completos de 2 X 2 mtsDependecia de servicio de 3.20 X 2.7 mtsBaño de servicio de 2 X 1.5 mtsCocina de 5 X 1.2mts y 3 X1.7mtsCochera con espacio GuardacocheDos dormitorios y el Living dan al contrafrente con vista abierta al rio El precio seria $35000 paquete (expensas, aysa y abl incluido)Disponible a partir del 15 de Diciembre!!!!!Ajuste semestral.Matriculado:Martín LottiCPI 2989","Muy buen departamento con vista al Rio, Piso Alto ",-34.578,-58.4078,2699.0,Del Libertador Av.,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
4f45528deb6e3715c9f03085c18320a5bbead596,2017-07-06,rent,Departamento,-34.3964285,-58.6477232,1909.85,150,150.0,4,,"ALQUILER  $35.0000 + EXPENSAS O $48.000.- PAQUETE! TOTALMENTE AMOBLADO Y EQUIPADO.Uno de los departamentos MAS LINDOS de Miradores de la Bahía. Ubicado en esquina con excelentes vistas al río desde todos los ambientes y hacia todos lados. Tiene un living comedor con salida a una terraza cubierta amplia con una vista espectacular hacia la Bahía de Nordelta y el río. Toilette de recepción, cocina con vista al frente. Suite principal con vestidor y baño. Otros dos dormitorios que comparten un baño. Equipos de aire acondicionado frío calor en todos los ambientes, losa radiante, carpintería de PVC con vidrio doble, black out y sunscreen en todos los ventanales.Una cochera semicubierta. VALE LA PENA VERLO!El complejo cuenta además con golf in door, amarra opcional, parque con juegos para niños, cocheras de cortesía, wireless en espacios comunes, restaurant y delivery para las unidades y el spa, servicio de conserjería, servicio de mucama opcional, laundry. Spa: piscina exterior con borde infinito sobre el río y jacuzzi, deck solarium frente a la bahia grande, piscina cubierta y jacuzzi, gimnasio con aparatos de última generación, sauna y sala de relax, vestuarios, sala de masajes club, microcine higt tech, playroom para niños y adolescentes, sala de internet, salón de reuniones y eventos.",NORDELTA - MIRADORES DE LA BAHIA 100,-34.3966341,-58.64768577972652,240.0,Avenida del Puerto,Nordelta,Buenos Aires,2
424c9f32e541fe0a342a48b988c259d9cc9d09a7,2017-09-30,rent,Departamento,-34.3964659859,-58.648208025,3819.7,170,140.0,4,,Condominios de Bahía Grande 4 AMBIENTES amoblado paquete con expensas incluidas. Disponible 20-09-2017.- 4 AMBIENTES. VISTA A LA BAHIA. DOS BALCONES. MEMBRESIA INCLUIDA. DOS COCHERAS. EN EL MISMO BLOQUE QUE EL HOTEL WYNDHAM NORDELTA.HABITACION PRINCIPAL EN SUITE.DOS DORMITORIOS. UN BAÑO COMPLETO. 1 TOILETTE. COCINA. LAVADERO. 2 BALCONES.LA MEJOR VISTA  A LA BAHÍA. 2 COCHERAS CUBIERTAS. MEMBRESIA HOTEL INCLUIDA PARA DOS MAYORES Y DOS MENORES.,Condominios de Bahía Grande 4 AMBIENTES amoblado paquete con expensas incluidas. ,-34.3966341,-58.64768577972652,240.0,Avenida del Puerto,Nordelta,Buenos Aires,2
4844f659a074ebb51590084393659c1c955ae370,2017-10-11,rent,Casa,-34.6463465164,-58.5656769423,3819.7,380,150.0,4,,"Alquiler de Casa 4 AMBIENTES en Ramos Mejía, RAMOS MEJIASOLO APTO COMERCIAL Terreno de 8.66 x 43.30 mts en una sola plantaIdeal gastronomía a mts de Av de Mayo Gran fondo libre A 5 cuadras de la estacion de Ramos MejiaDoble ingreso . Construcción ideal para desarrollar proyecto gastronómico de gran envergadura. Muy versatil CONSULTE AL  o por Whatsapp +54 9 11 53772762 -  - PATRICIA CIMARELLI PROPIEDADES",CASA EN ALQUILER,-34.64636493469388,-58.565682516326525,373.0,Chacabuco,Ramos Mejía,Buenos Aires,2
6a1b565ddaa194120ca5c0b27948060921051655,2017-12-13,rent,Departamento,-32.9515837,-60.6509558,349.65,48,45.0,2,,"Departamento al frente con balcón. Cocina independiente, living comedor, dormitorio con placard y baño.  A cuadras de Av. Pelegrini y Bv OroñoEncontrá todas nuestras propiedades en  la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y compromete contractualmente a nuestra empresa. Los gastos (expensas, API, TGI, Aguas,etc.) expresados refieren a la última información recabada y deberán confirmarse. Fotografías no vinculantes ni contractuales.",Departamento - Centro,-32.95158783265306,-60.65092352040816,1373.0,Manuel Dorrego,Rosario,Santa Fe,2
cabf51c3295d7774041856c4b0a15cf7cd8b5c9b,2017-10-30,rent,Departamento,-34.6747748,-58.3858553,349.65,50,45.0,2,1500.0,"-Departamento 2 ambiente a ESTRENAR al frente.-Cocina comedor amueblada con  mesada de granito, muebles bajo mesada, alacena, cocina ""Orbis"" y extractor de aire.- 1 Dormitorio con placard.-Baño completo c/bañera y duchador.-Balcón al contrafrente.-Puerta de acceso a unidad semiblindada.-Equipos de aire acondicionado frio/calor en comedor y dormitorio.Edificio con 2 años de antiguedad.-Salón de usos múltiples.-Grupo electrógeno para espacios y servicios comunes.- Camaras de seguridad web cam en hall de entrada, escaleras y palieres.",Departamento - Piñeyro,-34.67472638775511,-58.38588851020408,1707.0,Catamarca,Piñeyro,Buenos Aires,2
64a53754b183db45456db34f13d1f5a339781d81,2017-11-24,rent,Local,-34.7256943,-58.4003791,349.65,52,38.0,2,,"Muy buen local a metros de la Avenida Rosales y de Beltran (Escalada centro).Cortina de enrollar metálica al frente con puerta de escape, frente vidriado, piso cerámico, techo bajado en durlock con spots empotrados, baño y patio.Incremento semestral.",Local - Remedios De Escalada,-34.72566244897959,-58.40039784693877,3307.0,Ramón Franco Bahamonde,Remedios de Escalada,Buenos Aires,2
62b6c1114847323ac1c6902340a2d4adaccea98b,2017-11-23,rent,Departamento,-34.5605543,-58.4677195,574.05,62,57.0,2,3000.0,"RESERVADOEspectacular 2 amb muy amplio y luminoso!La propiedad posee 62 m2 totales, con un hall de entrada, living comedor con aire acondicionado, cortinas, pisos de madera y salida al balcòn el cual es muy amplio y brinda una hermosa vista a la ciudad.La cocina es semi integrada al living, con ventana de ladrillo de vidrio que brinda luz natural al ambiente, muebles de ambos lados altos y bajos, mesada de màrmol, bacha doble y conexiòn para lavarropas y extractor de aire.Toilette de recepciòn.El dormitorio es un suite, con un placard de toda una pared, con puertas de melamina e interior de placard, el baño completo con bañera y luz natural. El ventanal del mismo posee persiana.Visite esta propiedad en  y vea la zona en Google Street View.Tasamos su propiedad sin cargo, llámenos al Estamos on line de Lunes a Viernes de 10 a 19 hrs y los sábados de 10 a 14 hrs.-",Amplio dpto 2 amb con balcón y vista a la ciudad!!!,-34.560651,-58.467789,3102.0,Doctor Pedro Ignacio Rivera,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
2e87ac1a16de31d5db4903df1d5f1e7f4b6f93f5,2017-12-05,rent,Departamento,-34.5675923,-58.4303333,574.05,40,20.0,1,,Mono-ambiente amueblado.TemporarioYacuzzi.Hermosa terraza.Alquiler $9000.- + EdenorCon cochera. Requisitos: Garantia.Ingresos comprobables.,Departamento - Las Cañitas,-34.567568,-58.430413,1501.0,Ortega y Gasset,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
e834e26856a2e90e03dc1446e713f0498c8bb124,2017-11-27,rent,Departamento,-34.6190003,-58.4382844,574.05,70,66.0,3,4500.0,"Departamento de 3 ambientes en excelente ubicación. Sexto piso al frente, muy luminoso. Living comedor, dos dormitorios (uno de ellos con placard completo, el otro tiene vestidor), baño completo, cocina completa con comedor diario y lavadero independiente cubierto. Calefacción por losa radiante central. Seguridad las 24 hs. Colectivos: 1, 2, 5, 8, 25, 26, 36, 42, 49, 53, 55, 84, 85, 86, 88, 92, 96, 103, 104, 132, 135, 136, 141, 163, 172, 180, 181. Subtes: Acoyte (línea A) y Primera Junta (línea A).Requisitos: - Garantía de propietario de Capital Federal (puede ser del conurbano bonaerense si es familiar directo comprobable). El propietario no acepta seguro de caución ni garantía bancaria- Ingresos demostrables",Depto. de 3 amb. al frente con balcón. Muy luminoso. Excelente ubicación.,-34.619,-58.4383,5139.0,Rivadavia Av.,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
b7e98dffd897f7c887b116626f62112a6a74fdc8,2017-07-19,rent,Local,-34.5969665,-58.3856447,574.05,70,70.0,4,800.0,"EXCELENTE LOCAL COMERCIAL CON MUY BUENAS CONDICIONES DE VENTA. UBICADO EN LA PLANTA BAJA DE PASEO COMERCIAL CON VIDRIERA EN FRENTE Y LATERALES. 2 ENTRADAS. ACTUALMENTE EN FUNCIONAMIENTO Y AKLQUILADO. IDEAL CAFETERIA/BAR. AL FRENTE DE LA UNIVERSIDAD DEL SALVADOR, MUY FRECUENTADO POR ESTUDIANTES Y TRANSEÚNTES. LA VENTA INCLUYE FONDO DE COMERCIO. POSEE Y SE ENCUENTRA ACTUALMENTE CON MESAS AFUERA Y TAMBIEN DENTRO DEL LOCAL, OCUPANDO EL MAXIMO ESPACIO PARA LA DEMANDA DE CLIENTES QUE TIENE. TAMBIEN CUENTA CON SUBSUELO APTO RESTAURANTE Y/O SALÓN PARA EVENTOS. TODAS LAS INSTALACIONES SE ENCUENTRAN EN MUY BUEN ESTADO DE MANTENIMIENTO, AL IGUAL QUE LAS ABERTURAS Y CARPINTERÍAS.COCINA COMPLETA DE BAR. BAÑOS DAMAS Y CABALLEROS.BAJAS EXPENSAS. OPORTUNIDAD. OPCION DE VENTA CON RENTA!! -MEDIOS DE TRANSPORTE: Colectivos: 5, 9, 10, 17, 23, 26, 29, 39, 45, 59, 60, 67, 70, 75, 99, 100, 101, 102, 106, 108, 109, 111, 115, 129, 132, 140, 150, 152.-* Los valores de superficies y expensas son aproximados.CONTACTO: PATAGONES PropiedadesSan Martin 641 1°piso - Ciudad Buenos AiresWhatsapp: 1127723020 de atención: 10:00hs a 13:00 hs y 14:00 hs a 19:00 hs Atendido por profesionales matriculados. TASAMOS EN EL DÍA.-PATAGONES PropiedadesSan Martin 641 1°piso - Ciudad Buenos AiresWhatsapp: 1127723020",Local - Microcentro,-34.596905,-58.385584,1001.0,Talcahuano,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
05aad0280a0aa39d5ef422ce8719933d5155422f,2017-12-11,rent,Departamento,-34.5955184,-58.4985855,574.05,50,44.0,2,1150.0,"BAJAS EXPENSAS!!!HERMOSO Y AMPLIO DEPTO. // BAJAS EXPENSAS // AMPLIO BALCON  // COCHERA FIJA CUBIERTA MUY AMPLIA //  LINEA TELEFONICA //  TZA. COMUN //   COCINA INDEPENDIENTE MAS LAVADERO // PUERTA BLINDADA //  INSTALACION CABLE ( cable vision )  //  EXCELENTE UBICACION ¡¡¡NO SE ACEPTAN MASCOTAS1.	Las medidas indicadas son aproximadas y al solo efecto orientativo, las medidas reales surgirán del título de propiedad respectivo.2.	La venta de este inmueble está sujeta a la tramitación del Código de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.), por parte del propietario.3.	El precio del inmueble puede ser modificado sin previo aviso. 4.	Fotos de carácter no contractual.5.	El valor de las expensas, en caso de tener, está sujeto a verificación y/o ajustes.",Departamento - Villa Devoto,-34.5955,-58.4986,3138.0,"Solano Lopez, F., Mariscal",Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,2
